/content/gdrive/My Drive/dataset_ml1/images_8/4835.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4836.jpg,845,25,1190,70,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4837.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4837.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4838.jpg,505,20,670,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4839.jpg,60,15,135,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4840.jpg,260,30,315,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4841.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4841.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4842.jpg,405,4,764,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4843.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4843.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4844.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4844.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4845.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4845.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4846.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4846.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4847.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4847.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4848.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4848.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4849.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4850.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4850.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4851.jpg,1340,15,1580,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4852.jpg,675,15,820,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4853.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4853.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4854.jpg,675,15,820,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4855.jpg,330,14,485,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4856.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4856.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_1/8.jpg,99,153,971,204,yes
/content/gdrive/My Drive/dataset_ml1/images_1/28.jpg,943,14,1223,54,yes
/content/gdrive/My Drive/dataset_ml1/images_1/29.jpg,133,19,185,49,yes
/content/gdrive/My Drive/dataset_ml1/images_1/6.jpg,944,89,1296,129,yes
/content/gdrive/My Drive/dataset_ml1/images_1/9.jpg,114,97,242,128,yes
/content/gdrive/My Drive/dataset_ml1/images_1/1.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/10.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/11.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/12.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/13.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/14.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/16.jpg,1544,89,1711,120,yes
/content/gdrive/My Drive/dataset_ml1/images_1/15.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/17.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/19.jpg,710,27,966,91,yes
/content/gdrive/My Drive/dataset_ml1/images_1/18.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/2.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/20.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/22.jpg,99,153,971,200,yes
/content/gdrive/My Drive/dataset_ml1/images_1/21.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/23.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/25.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/31.jpg,1543,14,1648,45,yes
/content/gdrive/My Drive/dataset_ml1/images_1/30.jpg,109,89,804,129,yes
/content/gdrive/My Drive/dataset_ml1/images_1/27.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/3.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/32.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_1/4.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/35.jpg,609,53,914,162,yes
/content/gdrive/My Drive/dataset_ml1/images_2/43.jpg,747,54,951,83,yes
/content/gdrive/My Drive/dataset_ml1/images_2/48.jpg,97,12,160,36,yes
/content/gdrive/My Drive/dataset_ml1/images_2/50.jpg,608,175,812,204,yes
/content/gdrive/My Drive/dataset_ml1/images_2/51.jpg,101,53,321,82,yes
/content/gdrive/My Drive/dataset_ml1/images_2/53.jpg,608,11,888,40,yes
/content/gdrive/My Drive/dataset_ml1/images_2/60.jpg,748,12,880,35,yes
/content/gdrive/My Drive/dataset_ml1/images_2/61.jpg,95,94,464,124,yes
/content/gdrive/My Drive/dataset_ml1/images_2/61_1.jpg,95,94,464,124,yes
/content/gdrive/My Drive/dataset_ml1/images_2/61_2.jpg,95,94,464,124,yes
/content/gdrive/My Drive/dataset_ml1/images_2/42.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/44.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/45.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/46.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/47.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/52.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/54.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/55.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/57.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_2/58.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/82.jpg,73,67,323,89,yes
/content/gdrive/My Drive/dataset_ml1/images_3/83.jpg,124,13,171,34,yes
/content/gdrive/My Drive/dataset_ml1/images_3/86.jpg,373,71,471,99,yes
/content/gdrive/My Drive/dataset_ml1/images_3/89.jpg,52,130,126,153,yes
/content/gdrive/My Drive/dataset_ml1/images_3/90.jpg,72,117,528,145,yes
/content/gdrive/My Drive/dataset_ml1/images_3/91.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/92.jpg,373,20,486,48,yes
/content/gdrive/My Drive/dataset_ml1/images_3/93.jpg,61,28,155,50,yes
/content/gdrive/My Drive/dataset_ml1/images_3/94.jpg,71,12,274,43,yes
/content/gdrive/My Drive/dataset_ml1/images_3/96.jpg,72,5,942,55,yes
/content/gdrive/My Drive/dataset_ml1/images_3/97.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/99.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/100.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/101.jpg,72,8,943,52,yes
/content/gdrive/My Drive/dataset_ml1/images_3/103.jpg,85,117,616,139,yes
/content/gdrive/My Drive/dataset_ml1/images_3/115.jpg,52,130,126,153,yes
/content/gdrive/My Drive/dataset_ml1/images_3/117.jpg,55,28,155,50,yes
/content/gdrive/My Drive/dataset_ml1/images_3/118.jpg,72,217,1044,245,yes
/content/gdrive/My Drive/dataset_ml1/images_3/121.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/123.jpg,263,31,298,52,yes
/content/gdrive/My Drive/dataset_ml1/images_3/124.jpg,85,67,418,89,yes
/content/gdrive/My Drive/dataset_ml1/images_3/125.jpg,55,74,214,102,yes
/content/gdrive/My Drive/dataset_ml1/images_3/127.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/128.jpg,83,13,155,39,yes
/content/gdrive/My Drive/dataset_ml1/images_3/129.jpg,72,10,940,55,yes
/content/gdrive/My Drive/dataset_ml1/images_3/131.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/133.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/134.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/135.jpg,373,20,486,48,yes
/content/gdrive/My Drive/dataset_ml1/images_3/136.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/137.jpg,60,18,257,46,yes
/content/gdrive/My Drive/dataset_ml1/images_3/138.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/139.jpg,659,116,1093,150,yes
/content/gdrive/My Drive/dataset_ml1/images_3/141.jpg,120,31,169,52,yes
/content/gdrive/My Drive/dataset_ml1/images_3/142.jpg,72,8,939,52,yes
/content/gdrive/My Drive/dataset_ml1/images_3/143.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/144.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/145.jpg,52,130,126,153,yes
/content/gdrive/My Drive/dataset_ml1/images_3/146.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/147.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/148.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/149.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/150.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/151.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/154.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/157.jpg,394,67,1149,89,yes
/content/gdrive/My Drive/dataset_ml1/images_3/158.jpg,72,66,272,95,yes
/content/gdrive/My Drive/dataset_ml1/images_3/159.jpg,72,8,941,52,yes
/content/gdrive/My Drive/dataset_ml1/images_3/160.jpg,100,0,148,19,yes
/content/gdrive/My Drive/dataset_ml1/images_3/161.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/162.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/163.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/164.jpg,65,10,943,50,yes
/content/gdrive/My Drive/dataset_ml1/images_3/165.jpg,373,20,486,48,yes
/content/gdrive/My Drive/dataset_ml1/images_3/165.jpg,45,60,90,90,ok
/content/gdrive/My Drive/dataset_ml1/images_3/166.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/168.jpg,234,0,269,19,yes
/content/gdrive/My Drive/dataset_ml1/images_3/169.jpg,60,18,257,46,yes
/content/gdrive/My Drive/dataset_ml1/images_3/170.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/173.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/173.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/174.jpg,517,67,590,89,yes
/content/gdrive/My Drive/dataset_ml1/images_3/174.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/175.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/177.jpg,373,71,471,99,yes
/content/gdrive/My Drive/dataset_ml1/images_3/177.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/179.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/180.jpg,246,17,692,39,yes
/content/gdrive/My Drive/dataset_ml1/images_3/181.jpg,373,71,471,99,yes
/content/gdrive/My Drive/dataset_ml1/images_3/182.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/183.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/184.jpg,72,5,943,55,yes
/content/gdrive/My Drive/dataset_ml1/images_3/187.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/189.jpg,72,17,550,50,yes
/content/gdrive/My Drive/dataset_ml1/images_3/190.jpg,55,117,304,145,yes
/content/gdrive/My Drive/dataset_ml1/images_3/191.jpg,394,11,984,45,yes
/content/gdrive/My Drive/dataset_ml1/images_3/192.jpg,61,97,121,119,yes
/content/gdrive/My Drive/dataset_ml1/images_3/193.jpg,71,166,606,195,yes
/content/gdrive/My Drive/dataset_ml1/images_3/194.jpg,52,130,126,153,yes
/content/gdrive/My Drive/dataset_ml1/images_3/195.jpg,263,31,298,52,yes
/content/gdrive/My Drive/dataset_ml1/images_3/196.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/197.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/198.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/199.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/200.jpg,72,10,943,50,yes
/content/gdrive/My Drive/dataset_ml1/images_3/201.jpg,412,4,1012,75,yes
/content/gdrive/My Drive/dataset_ml1/images_3/202.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_3/204.jpg,188,71,296,99,yes
/content/gdrive/My Drive/dataset_ml1/images_3/205.jpg,55,0,235,59,yes
/content/gdrive/My Drive/dataset_ml1/images_3/206.jpg,660,67,1076,95,yes
/content/gdrive/My Drive/dataset_ml1/images_3/207.jpg,188,71,296,99,yes
/content/gdrive/My Drive/dataset_ml1/images_3/86.jpg,40,60,84,95,ok
/content/gdrive/My Drive/dataset_ml1/images_3/87.jpg,185,15,290,50,yes
/content/gdrive/My Drive/dataset_ml1/images_3/87.jpg,45,60,84,95,ok
/content/gdrive/My Drive/dataset_ml1/images_3/92.jpg,23,40,64,70,ok
/content/gdrive/My Drive/dataset_ml1/images_3/95.jpg,75,10,120,40,ok
/content/gdrive/My Drive/dataset_ml1/images_3/95.jpg,80,85,110,115,yes
/content/gdrive/My Drive/dataset_ml1/images_3/130.jpg,85,140,120,170,yes
/content/gdrive/My Drive/dataset_ml1/images_3/130.jpg,75,10,120,40,ok
/content/gdrive/My Drive/dataset_ml1/images_3/135.jpg,45,60,74,95,ok
/content/gdrive/My Drive/dataset_ml1/images_3/140.jpg,85,140,120,170,yes
/content/gdrive/My Drive/dataset_ml1/images_3/140.jpg,50,20,100,50,ok
/content/gdrive/My Drive/dataset_ml1/images_3/153.jpg,80,85,110,115,yes
/content/gdrive/My Drive/dataset_ml1/images_3/153.jpg,70,15,110,50,ok
/content/gdrive/My Drive/dataset_ml1/images_3/167.jpg,85,140,120,170,yes
/content/gdrive/My Drive/dataset_ml1/images_3/167.jpg,90,10,135,40,ok
/content/gdrive/My Drive/dataset_ml1/images_3/172.jpg,85,140,120,170,yes
/content/gdrive/My Drive/dataset_ml1/images_3/172.jpg,60,25,95,50,ok
/content/gdrive/My Drive/dataset_ml1/images_3/176.jpg,80,85,110,115,yes
/content/gdrive/My Drive/dataset_ml1/images_3/176.jpg,95,10,135,45,ok
/content/gdrive/My Drive/dataset_ml1/images_3/177.jpg,20,40,64,70,ok
/content/gdrive/My Drive/dataset_ml1/images_3/181.jpg,50,60,95,95,ok
/content/gdrive/My Drive/dataset_ml1/images_4/212.jpg,82,174,531,209,yes
/content/gdrive/My Drive/dataset_ml1/images_4/214.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/215.jpg,731,10,1261,92,yes
/content/gdrive/My Drive/dataset_ml1/images_4/216.jpg,106,21,654,56,yes
/content/gdrive/My Drive/dataset_ml1/images_4/217.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/218.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/219.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/220.jpg,310,85,449,120,yes
/content/gdrive/My Drive/dataset_ml1/images_4/221.jpg,609,85,717,121,yes
/content/gdrive/My Drive/dataset_ml1/images_4/223.jpg,609,15,755,50,yes
/content/gdrive/My Drive/dataset_ml1/images_4/226.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/271.jpg,117,12,239,40,yes
/content/gdrive/My Drive/dataset_ml1/images_4/273.jpg,99,247,900,282,yes
/content/gdrive/My Drive/dataset_ml1/images_4/276.jpg,751,33,1629,61,yes
/content/gdrive/My Drive/dataset_ml1/images_4/277.jpg,120,141,468,169,yes
/content/gdrive/My Drive/dataset_ml1/images_4/279.jpg,82,31,790,67,yes
/content/gdrive/My Drive/dataset_ml1/images_4/280.jpg,82,389,1084,418,yes
/content/gdrive/My Drive/dataset_ml1/images_4/283.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/284.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/285.jpg,97,24,160,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/286.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/289.jpg,120,78,251,106,yes
/content/gdrive/My Drive/dataset_ml1/images_4/291.jpg,238,22,301,49,yes
/content/gdrive/My Drive/dataset_ml1/images_4/292.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/293.jpg,82,389,1085,418,yes
/content/gdrive/My Drive/dataset_ml1/images_4/298.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/299.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/300.jpg,106,97,896,129,yes
/content/gdrive/My Drive/dataset_ml1/images_4/302.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/303.jpg,770,20,1679,55,yes
/content/gdrive/My Drive/dataset_ml1/images_4/304.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/305.jpg,411,12,489,40,yes
/content/gdrive/My Drive/dataset_ml1/images_4/306.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/307.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/308.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/309.jpg,126,78,448,113,yes
/content/gdrive/My Drive/dataset_ml1/images_4/313.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/315.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/316.jpg,82,100,775,128,yes
/content/gdrive/My Drive/dataset_ml1/images_4/317.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/318.jpg,82,389,1088,418,yes
/content/gdrive/My Drive/dataset_ml1/images_4/326.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/327.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/328.jpg,82,389,1086,418,yes
/content/gdrive/My Drive/dataset_ml1/images_4/331.jpg,410,78,623,114,yes
/content/gdrive/My Drive/dataset_ml1/images_4/332.jpg,115,73,798,101,yes
/content/gdrive/My Drive/dataset_ml1/images_4/334.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/335.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/338.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/340.jpg,521,6,732,35,yes
/content/gdrive/My Drive/dataset_ml1/images_4/343.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/344.jpg,99,136,1006,216,yes
/content/gdrive/My Drive/dataset_ml1/images_4/345.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/349.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/350.jpg,165,7,228,34,yes
/content/gdrive/My Drive/dataset_ml1/images_4/354.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/355.jpg,99,313,990,386,yes
/content/gdrive/My Drive/dataset_ml1/images_4/357.jpg,928,72,1187,145,yes
/content/gdrive/My Drive/dataset_ml1/images_4/360.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/361.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/362.jpg,82,389,1084,418,yes
/content/gdrive/My Drive/dataset_ml1/images_4/364.jpg,1721,11,1883,39,yes
/content/gdrive/My Drive/dataset_ml1/images_4/365.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/366.jpg,287,24,332,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/368.jpg,82,389,1089,418,yes
/content/gdrive/My Drive/dataset_ml1/images_4/373.jpg,926,10,1020,38,yes
/content/gdrive/My Drive/dataset_ml1/images_4/374.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/375.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/376.jpg,82,389,1089,418,yes
/content/gdrive/My Drive/dataset_ml1/images_4/377.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/381.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/382.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/384.jpg,94,39,157,66,yes
/content/gdrive/My Drive/dataset_ml1/images_4/385.jpg,82,389,1089,418,yes
/content/gdrive/My Drive/dataset_ml1/images_4/387.jpg,113,10,686,38,yes
/content/gdrive/My Drive/dataset_ml1/images_4/388.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/392.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/393.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/394.jpg,81,464,1160,500,yes
/content/gdrive/My Drive/dataset_ml1/images_4/396.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_4/211.jpg,25,25,60,60,ok
/content/gdrive/My Drive/dataset_ml1/images_4/213.jpg,15,5,60,40,ok
/content/gdrive/My Drive/dataset_ml1/images_4/213.jpg,280,5,330,50,yes
/content/gdrive/My Drive/dataset_ml1/images_4/217.jpg,10,25,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/218.jpg,15,25,70,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/219.jpg,15,25,70,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/220.jpg,15,25,50,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/221.jpg,15,25,50,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/222.jpg,15,5,60,40,ok
/content/gdrive/My Drive/dataset_ml1/images_4/222.jpg,430,5,480,55,yes
/content/gdrive/My Drive/dataset_ml1/images_4/223.jpg,15,25,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/224.jpg,20,25,70,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/224.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/225.jpg,280,5,330,50,yes
/content/gdrive/My Drive/dataset_ml1/images_4/225.jpg,15,5,60,40,ok
/content/gdrive/My Drive/dataset_ml1/images_4/227.jpg,15,5,60,40,ok
/content/gdrive/My Drive/dataset_ml1/images_4/227.jpg,280,5,330,50,yes
/content/gdrive/My Drive/dataset_ml1/images_4/228.jpg,15,25,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/228.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/235.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/235.jpg,15,25,70,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/246.jpg,10,0,60,40,ok
/content/gdrive/My Drive/dataset_ml1/images_4/246.jpg,430,5,480,55,yes
/content/gdrive/My Drive/dataset_ml1/images_4/248.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/248.jpg,15,30,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/254.jpg,430,5,480,55,yes
/content/gdrive/My Drive/dataset_ml1/images_4/254.jpg,10,5,80,45,ok
/content/gdrive/My Drive/dataset_ml1/images_4/256.jpg,430,5,480,55,yes
/content/gdrive/My Drive/dataset_ml1/images_4/256.jpg,10,5,85,45,ok
/content/gdrive/My Drive/dataset_ml1/images_4/257.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/257.jpg,15,30,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/258.jpg,15,30,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/258.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/260.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/260.jpg,15,30,70,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/261.jpg,15,30,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/261.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/262.jpg,15,30,55,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/262.jpg,600,80,730,130,yes
/content/gdrive/My Drive/dataset_ml1/images_4/264.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/264.jpg,15,30,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/266.jpg,600,80,730,130,yes
/content/gdrive/My Drive/dataset_ml1/images_4/266.jpg,15,20,55,60,ok
/content/gdrive/My Drive/dataset_ml1/images_4/270.jpg,600,80,730,130,yes
/content/gdrive/My Drive/dataset_ml1/images_4/270.jpg,15,30,55,65,ok
/content/gdrive/My Drive/dataset_ml1/images_4/272.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/272.jpg,15,30,65,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/296.jpg,280,5,330,50,yes
/content/gdrive/My Drive/dataset_ml1/images_4/296.jpg,10,0,65,40,ok
/content/gdrive/My Drive/dataset_ml1/images_4/297.jpg,430,5,480,55,yes
/content/gdrive/My Drive/dataset_ml1/images_4/297.jpg,10,0,65,40,ok
/content/gdrive/My Drive/dataset_ml1/images_4/301.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/301.jpg,15,30,70,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/310.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/310.jpg,20,25,70,65,ok
/content/gdrive/My Drive/dataset_ml1/images_4/311.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/311.jpg,20,25,70,65,ok
/content/gdrive/My Drive/dataset_ml1/images_4/312.jpg,25,25,65,65,ok
/content/gdrive/My Drive/dataset_ml1/images_4/312.jpg,310,80,450,120,yes
/content/gdrive/My Drive/dataset_ml1/images_4/314.jpg,280,5,330,50,yes
/content/gdrive/My Drive/dataset_ml1/images_4/314.jpg,15,5,90,50,ok
/content/gdrive/My Drive/dataset_ml1/images_4/319.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/319.jpg,20,25,70,65,ok
/content/gdrive/My Drive/dataset_ml1/images_4/320.jpg,280,5,330,50,yes
/content/gdrive/My Drive/dataset_ml1/images_4/320.jpg,10,5,65,50,ok
/content/gdrive/My Drive/dataset_ml1/images_4/321.jpg,600,16,755,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/321.jpg,20,30,60,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/322.jpg,310,16,432,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/322.jpg,15,30,70,70,ok
/content/gdrive/My Drive/dataset_ml1/images_4/323.jpg,600,16,755,51,yes
/content/gdrive/My Drive/dataset_ml1/images_4/323.jpg,30,30,60,70,ok
